Municipio,Tipo de establecimiento,Periodo,DATA
Clavijo,Turismo activo,2017,
Clavijo,Turismo activo,2018,
Clavijo,Turismo activo,2019,
Clavijo,Turismo activo,2020,
Clavijo,Turismo activo,2021,
Clavijo,Turismo activo,2022,
Clavijo,Turismo activo,2023,
Clavijo,Turismo activo,2024,
Cordovín,Agencias de viajes,2009,
Cordovín,Agencias de viajes,2010,
Cordovín,Agencias de viajes,2011,
Cordovín,Agencias de viajes,2012,
Cordovín,Agencias de viajes,2013,
Cordovín,Agencias de viajes,2014,
Cordovín,Agencias de viajes,2015,
Cordovín,Agencias de viajes,2016,
Cordovín,Agencias de viajes,2017,
Cordovín,Agencias de viajes,2018,
Cordovín,Agencias de viajes,2019,
Cordovín,Agencias de viajes,2020,
Cordovín,Agencias de viajes,2021,
Cordovín,Agencias de viajes,2022,
Cordovín,Agencias de viajes,2023,
Cordovín,Agencias de viajes,2024,
Cordovín,Empresas organizadoras de congresos y reuniones,2009,
Cordovín,Empresas organizadoras de congresos y reuniones,2010,
Cordovín,Empresas organizadoras de congresos y reuniones,2011,
Cordovín,Empresas organizadoras de congresos y reuniones,2012,
Cordovín,Empresas organizadoras de congresos y reuniones,2013,
Cordovín,Empresas organizadoras de congresos y reuniones,2014,
Cordovín,Empresas organizadoras de congresos y reuniones,2015,
Cordovín,Empresas organizadoras de congresos y reuniones,2016,
Cordovín,Empresas organizadoras de congresos y reuniones,2017,
Cordovín,Empresas organizadoras de congresos y reuniones,2018,
Cordovín,Empresas organizadoras de congresos y reuniones,2019,
Cordovín,Empresas organizadoras de congresos y reuniones,2020,
Cordovín,Empresas organizadoras de congresos y reuniones,2021,
Cordovín,Empresas organizadoras de congresos y reuniones,2022,
Cordovín,Empresas organizadoras de congresos y reuniones,2023,
Cordovín,Empresas organizadoras de congresos y reuniones,2024,
Cordovín,Turismo activo,2009,
Cordovín,Turismo activo,2010,
Cordovín,Turismo activo,2011,
Cordovín,Turismo activo,2012,
Cordovín,Turismo activo,2013,
Cordovín,Turismo activo,2014,
Cordovín,Turismo activo,2015,
Cordovín,Turismo activo,2016,
Cordovín,Turismo activo,2017,
Cordovín,Turismo activo,2018,
Cordovín,Turismo activo,2019,
Cordovín,Turismo activo,2020,
Cordovín,Turismo activo,2021,
Cordovín,Turismo activo,2022,
Cordovín,Turismo activo,2023,
Cordovín,Turismo activo,2024,
Corera,Agencias de viajes,2009,
Corera,Agencias de viajes,2010,
Corera,Agencias de viajes,2011,
Corera,Agencias de viajes,2012,
Corera,Agencias de viajes,2013,
Corera,Agencias de viajes,2014,
Corera,Agencias de viajes,2015,
Corera,Agencias de viajes,2016,
Corera,Agencias de viajes,2017,
Corera,Agencias de viajes,2018,
Corera,Agencias de viajes,2019,
Corera,Agencias de viajes,2020,
Corera,Agencias de viajes,2021,
Corera,Agencias de viajes,2022,
Corera,Agencias de viajes,2023,
Corera,Agencias de viajes,2024,
Corera,Empresas organizadoras de congresos y reuniones,2009,
Corera,Empresas organizadoras de congresos y reuniones,2010,
Corera,Empresas organizadoras de congresos y reuniones,2011,
Corera,Empresas organizadoras de congresos y reuniones,2012,
Corera,Empresas organizadoras de congresos y reuniones,2013,
Corera,Empresas organizadoras de congresos y reuniones,2014,
Corera,Empresas organizadoras de congresos y reuniones,2015,
Corera,Empresas organizadoras de congresos y reuniones,2016,
Corera,Empresas organizadoras de congresos y reuniones,2017,
Corera,Empresas organizadoras de congresos y reuniones,2018,
Corera,Empresas organizadoras de congresos y reuniones,2019,
Corera,Empresas organizadoras de congresos y reuniones,2020,
Corera,Empresas organizadoras de congresos y reuniones,2021,
Corera,Empresas organizadoras de congresos y reuniones,2022,
Corera,Empresas organizadoras de congresos y reuniones,2023,
Corera,Empresas organizadoras de congresos y reuniones,2024,
Corera,Turismo activo,2009,
Corera,Turismo activo,2010,
Corera,Turismo activo,2011,
Corera,Turismo activo,2012,
Corera,Turismo activo,2013,
Corera,Turismo activo,2014,
Corera,Turismo activo,2015,
Corera,Turismo activo,2016,
Corera,Turismo activo,2017,
Corera,Turismo activo,2018,
Corera,Turismo activo,2019,
Corera,Turismo activo,2020,
Corera,Turismo activo,2021,
Corera,Turismo activo,2022,
Corera,Turismo activo,2023,
Corera,Turismo activo,2024,
Cornago,Agencias de viajes,2009,
Cornago,Agencias de viajes,2010,
Cornago,Agencias de viajes,2011,
Cornago,Agencias de viajes,2012,
Cornago,Agencias de viajes,2013,
Cornago,Agencias de viajes,2014,
Cornago,Agencias de viajes,2015,
Cornago,Agencias de viajes,2016,
Cornago,Agencias de viajes,2017,
Cornago,Agencias de viajes,2018,
Cornago,Agencias de viajes,2019,
Cornago,Agencias de viajes,2020,
Cornago,Agencias de viajes,2021,
Cornago,Agencias de viajes,2022,
Cornago,Agencias de viajes,2023,
Cornago,Agencias de viajes,2024,
Cornago,Empresas organizadoras de congresos y reuniones,2009,
Cornago,Empresas organizadoras de congresos y reuniones,2010,
Cornago,Empresas organizadoras de congresos y reuniones,2011,
Cornago,Empresas organizadoras de congresos y reuniones,2012,
Cornago,Empresas organizadoras de congresos y reuniones,2013,
Cornago,Empresas organizadoras de congresos y reuniones,2014,
Cornago,Empresas organizadoras de congresos y reuniones,2015,
Cornago,Empresas organizadoras de congresos y reuniones,2016,
Cornago,Empresas organizadoras de congresos y reuniones,2017,
Cornago,Empresas organizadoras de congresos y reuniones,2018,
Cornago,Empresas organizadoras de congresos y reuniones,2019,
Cornago,Empresas organizadoras de congresos y reuniones,2020,
Cornago,Empresas organizadoras de congresos y reuniones,2021,
Cornago,Empresas organizadoras de congresos y reuniones,2022,
Cornago,Empresas organizadoras de congresos y reuniones,2023,
Cornago,Empresas organizadoras de congresos y reuniones,2024,
Cornago,Turismo activo,2009,
Cornago,Turismo activo,2010,
Cornago,Turismo activo,2011,
Cornago,Turismo activo,2012,
Cornago,Turismo activo,2013,
Cornago,Turismo activo,2014,
Cornago,Turismo activo,2015,
Cornago,Turismo activo,2016,
Cornago,Turismo activo,2017,
Cornago,Turismo activo,2018,
Cornago,Turismo activo,2019,
Cornago,Turismo activo,2020,
Cornago,Turismo activo,2021,
Cornago,Turismo activo,2022,
Cornago,Turismo activo,2023,
Cornago,Turismo activo,2024,
Corporales,Agencias de viajes,2009,
Corporales,Agencias de viajes,2010,
Corporales,Agencias de viajes,2011,
Corporales,Agencias de viajes,2012,
Corporales,Agencias de viajes,2013,
Corporales,Agencias de viajes,2014,
Corporales,Agencias de viajes,2015,
Corporales,Agencias de viajes,2016,
Corporales,Agencias de viajes,2017,
Corporales,Agencias de viajes,2018,
Corporales,Agencias de viajes,2019,
Corporales,Agencias de viajes,2020,
Corporales,Agencias de viajes,2021,
Corporales,Agencias de viajes,2022,
Corporales,Agencias de viajes,2023,
Corporales,Agencias de viajes,2024,
Corporales,Empresas organizadoras de congresos y reuniones,2009,
Corporales,Empresas organizadoras de congresos y reuniones,2010,
Corporales,Empresas organizadoras de congresos y reuniones,2011,
Corporales,Empresas organizadoras de congresos y reuniones,2012,
Corporales,Empresas organizadoras de congresos y reuniones,2013,
Corporales,Empresas organizadoras de congresos y reuniones,2014,
Corporales,Empresas organizadoras de congresos y reuniones,2015,
Corporales,Empresas organizadoras de congresos y reuniones,2016,
Corporales,Empresas organizadoras de congresos y reuniones,2017,
Corporales,Empresas organizadoras de congresos y reuniones,2018,
Corporales,Empresas organizadoras de congresos y reuniones,2019,
Corporales,Empresas organizadoras de congresos y reuniones,2020,
Corporales,Empresas organizadoras de congresos y reuniones,2021,
Corporales,Empresas organizadoras de congresos y reuniones,2022,
Corporales,Empresas organizadoras de congresos y reuniones,2023,
Corporales,Empresas organizadoras de congresos y reuniones,2024,
Corporales,Turismo activo,2009,
Corporales,Turismo activo,2010,
Corporales,Turismo activo,2011,
Corporales,Turismo activo,2012,
Corporales,Turismo activo,2013,
Corporales,Turismo activo,2014,
Corporales,Turismo activo,2015,
Corporales,Turismo activo,2016,
Corporales,Turismo activo,2017,
Corporales,Turismo activo,2018,
Corporales,Turismo activo,2019,
Corporales,Turismo activo,2020,
Corporales,Turismo activo,2021,
Corporales,Turismo activo,2022,
Corporales,Turismo activo,2023,
Corporales,Turismo activo,2024,
Cuzcurrita de Río Tirón,Agencias de viajes,2009,
Cuzcurrita de Río Tirón,Agencias de viajes,2010,
Cuzcurrita de Río Tirón,Agencias de viajes,2011,
Cuzcurrita de Río Tirón,Agencias de viajes,2012,
Cuzcurrita de Río Tirón,Agencias de viajes,2013,
Cuzcurrita de Río Tirón,Agencias de viajes,2014,
Cuzcurrita de Río Tirón,Agencias de viajes,2015,
Cuzcurrita de Río Tirón,Agencias de viajes,2016,
Cuzcurrita de Río Tirón,Agencias de viajes,2017,
Cuzcurrita de Río Tirón,Agencias de viajes,2018,
Cuzcurrita de Río Tirón,Agencias de viajes,2019,
Cuzcurrita de Río Tirón,Agencias de viajes,2020,
Cuzcurrita de Río Tirón,Agencias de viajes,2021,
Cuzcurrita de Río Tirón,Agencias de viajes,2022,
Cuzcurrita de Río Tirón,Agencias de viajes,2023,
Cuzcurrita de Río Tirón,Agencias de viajes,2024,
Cuzcurrita de Río Tirón,Empresas organizadoras de congresos y reuniones,2009,
Cuzcurrita de Río Tirón,Empresas organizadoras de congresos y reuniones,2010,
Cuzcurrita de Río Tirón,Empresas organizadoras de congresos y reuniones,2011,
Cuzcurrita de Río Tirón,Empresas organizadoras de congresos y reuniones,2012,
Cuzcurrita de Río Tirón,Empresas organizadoras de congresos y reuniones,2013,
Cuzcurrita de Río Tirón,Empresas organizadoras de congresos y reuniones,2014,
Cuzcurrita de Río Tirón,Empresas organizadoras de congresos y reuniones,2015,
Cuzcurrita de Río Tirón,Empresas organizadoras de congresos y reuniones,2016,
Cuzcurrita de Río Tirón,Empresas organizadoras de congresos y reuniones,2017,
Cuzcurrita de Río Tirón,Empresas organizadoras de congresos y reuniones,2018,
Cuzcurrita de Río Tirón,Empresas organizadoras de congresos y reuniones,2019,
Cuzcurrita de Río Tirón,Empresas organizadoras de congresos y reuniones,2020,
Cuzcurrita de Río Tirón,Empresas organizadoras de congresos y reuniones,2021,
Cuzcurrita de Río Tirón,Empresas organizadoras de congresos y reuniones,2022,
Cuzcurrita de Río Tirón,Empresas organizadoras de congresos y reuniones,2023,
Cuzcurrita de Río Tirón,Empresas organizadoras de congresos y reuniones,2024,
Cuzcurrita de Río Tirón,Turismo activo,2009,
Cuzcurrita de Río Tirón,Turismo activo,2010,
Cuzcurrita de Río Tirón,Turismo activo,2011,
Cuzcurrita de Río Tirón,Turismo activo,2012,
Cuzcurrita de Río Tirón,Turismo activo,2013,
Cuzcurrita de Río Tirón,Turismo activo,2014,
Cuzcurrita de Río Tirón,Turismo activo,2015,
Cuzcurrita de Río Tirón,Turismo activo,2016,
Cuzcurrita de Río Tirón,Turismo activo,2017,
Cuzcurrita de Río Tirón,Turismo activo,2018,
Cuzcurrita de Río Tirón,Turismo activo,2019,
Cuzcurrita de Río Tirón,Turismo activo,2020,
Cuzcurrita de Río Tirón,Turismo activo,2021,
Cuzcurrita de Río Tirón,Turismo activo,2022,
Cuzcurrita de Río Tirón,Turismo activo,2023,
Cuzcurrita de Río Tirón,Turismo activo,2024,
Daroca de Rioja,Agencias de viajes,2009,
Daroca de Rioja,Agencias de viajes,2010,
Daroca de Rioja,Agencias de viajes,2011,
Daroca de Rioja,Agencias de viajes,2012,
Daroca de Rioja,Agencias de viajes,2013,
Daroca de Rioja,Agencias de viajes,2014,
Daroca de Rioja,Agencias de viajes,2015,
Daroca de Rioja,Agencias de viajes,2016,
Daroca de Rioja,Agencias de viajes,2017,
Daroca de Rioja,Agencias de viajes,2018,
Daroca de Rioja,Agencias de viajes,2019,
Daroca de Rioja,Agencias de viajes,2020,
Daroca de Rioja,Agencias de viajes,2021,
Daroca de Rioja,Agencias de viajes,2022,
Daroca de Rioja,Agencias de viajes,2023,
Daroca de Rioja,Agencias de viajes,2024,
Daroca de Rioja,Empresas organizadoras de congresos y reuniones,2009,
Daroca de Rioja,Empresas organizadoras de congresos y reuniones,2010,
Daroca de Rioja,Empresas organizadoras de congresos y reuniones,2011,
Daroca de Rioja,Empresas organizadoras de congresos y reuniones,2012,
Daroca de Rioja,Empresas organizadoras de congresos y reuniones,2013,
Daroca de Rioja,Empresas organizadoras de congresos y reuniones,2014,
Daroca de Rioja,Empresas organizadoras de congresos y reuniones,2015,
Daroca de Rioja,Empresas organizadoras de congresos y reuniones,2016,
Daroca de Rioja,Empresas organizadoras de congresos y reuniones,2017,
Daroca de Rioja,Empresas organizadoras de congresos y reuniones,2018,
Daroca de Rioja,Empresas organizadoras de congresos y reuniones,2019,
Daroca de Rioja,Empresas organizadoras de congresos y reuniones,2020,
Daroca de Rioja,Empresas organizadoras de congresos y reuniones,2021,
Daroca de Rioja,Empresas organizadoras de congresos y reuniones,2022,
Daroca de Rioja,Empresas organizadoras de congresos y reuniones,2023,
Daroca de Rioja,Empresas organizadoras de congresos y reuniones,2024,
Daroca de Rioja,Turismo activo,2009,
Daroca de Rioja,Turismo activo,2010,
Daroca de Rioja,Turismo activo,2011,
Daroca de Rioja,Turismo activo,2012,
Daroca de Rioja,Turismo activo,2013,
Daroca de Rioja,Turismo activo,2014,
Daroca de Rioja,Turismo activo,2015,
Daroca de Rioja,Turismo activo,2016,
Daroca de Rioja,Turismo activo,2017,
Daroca de Rioja,Turismo activo,2018,
Daroca de Rioja,Turismo activo,2019,
Daroca de Rioja,Turismo activo,2020,
Daroca de Rioja,Turismo activo,2021,
Daroca de Rioja,Turismo activo,2022,
Daroca de Rioja,Turismo activo,2023,
Daroca de Rioja,Turismo activo,2024,
Enciso,Agencias de viajes,2009,
Enciso,Agencias de viajes,2010,
Enciso,Agencias de viajes,2011,
Enciso,Agencias de viajes,2012,
Enciso,Agencias de viajes,2013,
Enciso,Agencias de viajes,2014,
Enciso,Agencias de viajes,2015,
Enciso,Agencias de viajes,2016,
Enciso,Agencias de viajes,2017,
Enciso,Agencias de viajes,2018,
Enciso,Agencias de viajes,2019,
Enciso,Agencias de viajes,2020,
Enciso,Agencias de viajes,2021,
Enciso,Agencias de viajes,2022,
Enciso,Agencias de viajes,2023,
Enciso,Agencias de viajes,2024,
Enciso,Empresas organizadoras de congresos y reuniones,2009,
Enciso,Empresas organizadoras de congresos y reuniones,2010,
Enciso,Empresas organizadoras de congresos y reuniones,2011,
Enciso,Empresas organizadoras de congresos y reuniones,2012,
Enciso,Empresas organizadoras de congresos y reuniones,2013,
Enciso,Empresas organizadoras de congresos y reuniones,2014,
Enciso,Empresas organizadoras de congresos y reuniones,2015,
Enciso,Empresas organizadoras de congresos y reuniones,2016,
Enciso,Empresas organizadoras de congresos y reuniones,2017,
Enciso,Empresas organizadoras de congresos y reuniones,2018,
Enciso,Empresas organizadoras de congresos y reuniones,2019,
Enciso,Empresas organizadoras de congresos y reuniones,2020,
Enciso,Empresas organizadoras de congresos y reuniones,2021,
Enciso,Empresas organizadoras de congresos y reuniones,2022,
Enciso,Empresas organizadoras de congresos y reuniones,2023,
Enciso,Empresas organizadoras de congresos y reuniones,2024,
Enciso,Turismo activo,2009,
Enciso,Turismo activo,2010,
Enciso,Turismo activo,2011,
Enciso,Turismo activo,2012,
Enciso,Turismo activo,2013,
Enciso,Turismo activo,2014,
Enciso,Turismo activo,2015,
Enciso,Turismo activo,2016,
Enciso,Turismo activo,2017,
Enciso,Turismo activo,2018,
Enciso,Turismo activo,2019,
Enciso,Turismo activo,2020,
Enciso,Turismo activo,2021,
Enciso,Turismo activo,2022,
Enciso,Turismo activo,2023,
Enciso,Turismo activo,2024,
Entrena,Agencias de viajes,2009,
Entrena,Agencias de viajes,2010,
Entrena,Agencias de viajes,2011,
Entrena,Agencias de viajes,2012,
Entrena,Agencias de viajes,2013,
Entrena,Agencias de viajes,2014,
Entrena,Agencias de viajes,2015,
Entrena,Agencias de viajes,2016,
Entrena,Agencias de viajes,2017,
Entrena,Agencias de viajes,2018,
Entrena,Agencias de viajes,2019,
Entrena,Agencias de viajes,2020,
Entrena,Agencias de viajes,2021,
Entrena,Agencias de viajes,2022,
Entrena,Agencias de viajes,2023,
Entrena,Agencias de viajes,2024,
Entrena,Empresas organizadoras de congresos y reuniones,2009,
Entrena,Empresas organizadoras de congresos y reuniones,2010,
Entrena,Empresas organizadoras de congresos y reuniones,2011,
Entrena,Empresas organizadoras de congresos y reuniones,2012,
Entrena,Empresas organizadoras de congresos y reuniones,2013,
Entrena,Empresas organizadoras de congresos y reuniones,2014,
Entrena,Empresas organizadoras de congresos y reuniones,2015,
Entrena,Empresas organizadoras de congresos y reuniones,2016,
Entrena,Empresas organizadoras de congresos y reuniones,2017,
Entrena,Empresas organizadoras de congresos y reuniones,2018,
Entrena,Empresas organizadoras de congresos y reuniones,2019,
Entrena,Empresas organizadoras de congresos y reuniones,2020,
Entrena,Empresas organizadoras de congresos y reuniones,2021,
Entrena,Empresas organizadoras de congresos y reuniones,2022,
Entrena,Empresas organizadoras de congresos y reuniones,2023,
Entrena,Empresas organizadoras de congresos y reuniones,2024,
Entrena,Turismo activo,2009,
Entrena,Turismo activo,2010,
Entrena,Turismo activo,2011,
Entrena,Turismo activo,2012,
Entrena,Turismo activo,2013,
Entrena,Turismo activo,2014,
Entrena,Turismo activo,2015,
Entrena,Turismo activo,2016,
Entrena,Turismo activo,2017,
Entrena,Turismo activo,2018,
Entrena,Turismo activo,2019,
Entrena,Turismo activo,2020,1
Entrena,Turismo activo,2021,1
Entrena,Turismo activo,2022,1
Entrena,Turismo activo,2023,1
Entrena,Turismo activo,2024,1
Estollo,Agencias de viajes,2009,
Estollo,Agencias de viajes,2010,
Estollo,Agencias de viajes,2011,
Estollo,Agencias de viajes,2012,
Estollo,Agencias de viajes,2013,
Estollo,Agencias de viajes,2014,
Estollo,Agencias de viajes,2015,
Estollo,Agencias de viajes,2016,
Estollo,Agencias de viajes,2017,
Estollo,Agencias de viajes,2018,
Estollo,Agencias de viajes,2019,
Estollo,Agencias de viajes,2020,
Estollo,Agencias de viajes,2021,
Estollo,Agencias de viajes,2022,
Estollo,Agencias de viajes,2023,
Estollo,Agencias de viajes,2024,
Estollo,Empresas organizadoras de congresos y reuniones,2009,
Estollo,Empresas organizadoras de congresos y reuniones,2010,
Estollo,Empresas organizadoras de congresos y reuniones,2011,
Estollo,Empresas organizadoras de congresos y reuniones,2012,
Estollo,Empresas organizadoras de congresos y reuniones,2013,
Estollo,Empresas organizadoras de congresos y reuniones,2014,
Estollo,Empresas organizadoras de congresos y reuniones,2015,
Estollo,Empresas organizadoras de congresos y reuniones,2016,
Estollo,Empresas organizadoras de congresos y reuniones,2017,
Estollo,Empresas organizadoras de congresos y reuniones,2018,
Estollo,Empresas organizadoras de congresos y reuniones,2019,
Estollo,Empresas organizadoras de congresos y reuniones,2020,
Estollo,Empresas organizadoras de congresos y reuniones,2021,
Estollo,Empresas organizadoras de congresos y reuniones,2022,
Estollo,Empresas organizadoras de congresos y reuniones,2023,
Estollo,Empresas organizadoras de congresos y reuniones,2024,
Estollo,Turismo activo,2009,
Estollo,Turismo activo,2010,
Estollo,Turismo activo,2011,
Estollo,Turismo activo,2012,
Estollo,Turismo activo,2013,
Estollo,Turismo activo,2014,
Estollo,Turismo activo,2015,
Estollo,Turismo activo,2016,
Estollo,Turismo activo,2017,
Estollo,Turismo activo,2018,
Estollo,Turismo activo,2019,
Estollo,Turismo activo,2020,
Estollo,Turismo activo,2021,
Estollo,Turismo activo,2022,
Estollo,Turismo activo,2023,
Estollo,Turismo activo,2024,
Ezcaray,Agencias de viajes,2009,
Ezcaray,Agencias de viajes,2010,
Ezcaray,Agencias de viajes,2011,
Ezcaray,Agencias de viajes,2012,
Ezcaray,Agencias de viajes,2013,
Ezcaray,Agencias de viajes,2014,
Ezcaray,Agencias de viajes,2015,
Ezcaray,Agencias de viajes,2016,
Ezcaray,Agencias de viajes,2017,
Ezcaray,Agencias de viajes,2018,
Ezcaray,Agencias de viajes,2019,
Ezcaray,Agencias de viajes,2020,
Ezcaray,Agencias de viajes,2021,
Ezcaray,Agencias de viajes,2022,
Ezcaray,Agencias de viajes,2023,1
Ezcaray,Agencias de viajes,2024,1
Ezcaray,Empresas organizadoras de congresos y reuniones,2009,
Ezcaray,Empresas organizadoras de congresos y reuniones,2010,
Ezcaray,Empresas organizadoras de congresos y reuniones,2011,
Ezcaray,Empresas organizadoras de congresos y reuniones,2012,
Ezcaray,Empresas organizadoras de congresos y reuniones,2013,
Ezcaray,Empresas organizadoras de congresos y reuniones,2014,
Ezcaray,Empresas organizadoras de congresos y reuniones,2015,
Ezcaray,Empresas organizadoras de congresos y reuniones,2016,
Ezcaray,Empresas organizadoras de congresos y reuniones,2017,
Ezcaray,Empresas organizadoras de congresos y reuniones,2018,
Ezcaray,Empresas organizadoras de congresos y reuniones,2019,
Ezcaray,Empresas organizadoras de congresos y reuniones,2020,
Ezcaray,Empresas organizadoras de congresos y reuniones,2021,
Ezcaray,Empresas organizadoras de congresos y reuniones,2022,
Ezcaray,Empresas organizadoras de congresos y reuniones,2023,
Ezcaray,Empresas organizadoras de congresos y reuniones,2024,
Ezcaray,Turismo activo,2009,1
Ezcaray,Turismo activo,2010,1
Ezcaray,Turismo activo,2011,1
Ezcaray,Turismo activo,2012,2
Ezcaray,Turismo activo,2013,2
Ezcaray,Turismo activo,2014,4
Ezcaray,Turismo activo,2015,4
Ezcaray,Turismo activo,2016,4
Ezcaray,Turismo activo,2017,5
Ezcaray,Turismo activo,2018,5
Ezcaray,Turismo activo,2019,5
Ezcaray,Turismo activo,2020,5
Ezcaray,Turismo activo,2021,5
Ezcaray,Turismo activo,2022,6
Ezcaray,Turismo activo,2023,6
Ezcaray,Turismo activo,2024,6
Foncea,Agencias de viajes,2009,
Foncea,Agencias de viajes,2010,
Foncea,Agencias de viajes,2011,
Foncea,Agencias de viajes,2012,
Foncea,Agencias de viajes,2013,
Foncea,Agencias de viajes,2014,
Foncea,Agencias de viajes,2015,
Foncea,Agencias de viajes,2016,
Foncea,Agencias de viajes,2017,
Foncea,Agencias de viajes,2018,
Foncea,Agencias de viajes,2019,
Foncea,Agencias de viajes,2020,
Foncea,Agencias de viajes,2021,
Foncea,Agencias de viajes,2022,
Foncea,Agencias de viajes,2023,
Foncea,Agencias de viajes,2024,
Foncea,Empresas organizadoras de congresos y reuniones,2009,
Foncea,Empresas organizadoras de congresos y reuniones,2010,
Foncea,Empresas organizadoras de congresos y reuniones,2011,
Foncea,Empresas organizadoras de congresos y reuniones,2012,
Foncea,Empresas organizadoras de congresos y reuniones,2013,
Foncea,Empresas organizadoras de congresos y reuniones,2014,
Foncea,Empresas organizadoras de congresos y reuniones,2015,
Foncea,Empresas organizadoras de congresos y reuniones,2016,
Foncea,Empresas organizadoras de congresos y reuniones,2017,
Foncea,Empresas organizadoras de congresos y reuniones,2018,
Foncea,Empresas organizadoras de congresos y reuniones,2019,
Foncea,Empresas organizadoras de congresos y reuniones,2020,
Foncea,Empresas organizadoras de congresos y reuniones,2021,
Foncea,Empresas organizadoras de congresos y reuniones,2022,
Foncea,Empresas organizadoras de congresos y reuniones,2023,
Foncea,Empresas organizadoras de congresos y reuniones,2024,
Foncea,Turismo activo,2009,
Foncea,Turismo activo,2010,
Foncea,Turismo activo,2011,
Foncea,Turismo activo,2012,
Foncea,Turismo activo,2013,
Foncea,Turismo activo,2014,
Foncea,Turismo activo,2015,
Foncea,Turismo activo,2016,
Foncea,Turismo activo,2017,
Foncea,Turismo activo,2018,
Foncea,Turismo activo,2019,
Foncea,Turismo activo,2020,
Foncea,Turismo activo,2021,
Foncea,Turismo activo,2022,
Foncea,Turismo activo,2023,
Foncea,Turismo activo,2024,
Fonzaleche,Agencias de viajes,2009,
Fonzaleche,Agencias de viajes,2010,
Fonzaleche,Agencias de viajes,2011,
Fonzaleche,Agencias de viajes,2012,
Fonzaleche,Agencias de viajes,2013,
Fonzaleche,Agencias de viajes,2014,
Fonzaleche,Agencias de viajes,2015,
Fonzaleche,Agencias de viajes,2016,
Fonzaleche,Agencias de viajes,2017,
Fonzaleche,Agencias de viajes,2018,
Fonzaleche,Agencias de viajes,2019,
Fonzaleche,Agencias de viajes,2020,
Fonzaleche,Agencias de viajes,2021,
Fonzaleche,Agencias de viajes,2022,
Fonzaleche,Agencias de viajes,2023,
Fonzaleche,Agencias de viajes,2024,
Fonzaleche,Empresas organizadoras de congresos y reuniones,2009,
Fonzaleche,Empresas organizadoras de congresos y reuniones,2010,
Fonzaleche,Empresas organizadoras de congresos y reuniones,2011,
Fonzaleche,Empresas organizadoras de congresos y reuniones,2012,
Fonzaleche,Empresas organizadoras de congresos y reuniones,2013,
Fonzaleche,Empresas organizadoras de congresos y reuniones,2014,
Fonzaleche,Empresas organizadoras de congresos y reuniones,2015,
Fonzaleche,Empresas organizadoras de congresos y reuniones,2016,
Fonzaleche,Empresas organizadoras de congresos y reuniones,2017,
Fonzaleche,Empresas organizadoras de congresos y reuniones,2018,
Fonzaleche,Empresas organizadoras de congresos y reuniones,2019,
Fonzaleche,Empresas organizadoras de congresos y reuniones,2020,
Fonzaleche,Empresas organizadoras de congresos y reuniones,2021,
Fonzaleche,Empresas organizadoras de congresos y reuniones,2022,
Fonzaleche,Empresas organizadoras de congresos y reuniones,2023,
Fonzaleche,Empresas organizadoras de congresos y reuniones,2024,
Fonzaleche,Turismo activo,2009,
Fonzaleche,Turismo activo,2010,
Fonzaleche,Turismo activo,2011,
Fonzaleche,Turismo activo,2012,
Fonzaleche,Turismo activo,2013,
Fonzaleche,Turismo activo,2014,
Fonzaleche,Turismo activo,2015,
Fonzaleche,Turismo activo,2016,
Fonzaleche,Turismo activo,2017,
Fonzaleche,Turismo activo,2018,
Fonzaleche,Turismo activo,2019,
Fonzaleche,Turismo activo,2020,
Fonzaleche,Turismo activo,2021,
Fonzaleche,Turismo activo,2022,
Fonzaleche,Turismo activo,2023,
Fonzaleche,Turismo activo,2024,
Fuenmayor,Agencias de viajes,2009,
Fuenmayor,Agencias de viajes,2010,
Fuenmayor,Agencias de viajes,2011,
Fuenmayor,Agencias de viajes,2012,
Fuenmayor,Agencias de viajes,2013,
Fuenmayor,Agencias de viajes,2014,
Fuenmayor,Agencias de viajes,2015,
Fuenmayor,Agencias de viajes,2016,
Fuenmayor,Agencias de viajes,2017,
Fuenmayor,Agencias de viajes,2018,
Fuenmayor,Agencias de viajes,2019,
Fuenmayor,Agencias de viajes,2020,
Fuenmayor,Agencias de viajes,2021,
Fuenmayor,Agencias de viajes,2022,
Fuenmayor,Agencias de viajes,2023,
Fuenmayor,Agencias de viajes,2024,
Fuenmayor,Empresas organizadoras de congresos y reuniones,2009,
Fuenmayor,Empresas organizadoras de congresos y reuniones,2010,
Fuenmayor,Empresas organizadoras de congresos y reuniones,2011,
Fuenmayor,Empresas organizadoras de congresos y reuniones,2012,
Fuenmayor,Empresas organizadoras de congresos y reuniones,2013,
Fuenmayor,Empresas organizadoras de congresos y reuniones,2014,
Fuenmayor,Empresas organizadoras de congresos y reuniones,2015,
Fuenmayor,Empresas organizadoras de congresos y reuniones,2016,
Fuenmayor,Empresas organizadoras de congresos y reuniones,2017,
Fuenmayor,Empresas organizadoras de congresos y reuniones,2018,
Fuenmayor,Empresas organizadoras de congresos y reuniones,2019,
Fuenmayor,Empresas organizadoras de congresos y reuniones,2020,
Fuenmayor,Empresas organizadoras de congresos y reuniones,2021,
Fuenmayor,Empresas organizadoras de congresos y reuniones,2022,
Fuenmayor,Empresas organizadoras de congresos y reuniones,2023,
Fuenmayor,Empresas organizadoras de congresos y reuniones,2024,
Fuenmayor,Turismo activo,2009,
Fuenmayor,Turismo activo,2010,
Fuenmayor,Turismo activo,2011,1
